,position
0,0.01890009911380597
1,0.018900157416044776
2,0.01889875816231343
3,0.01889569729477612
4,0.018891091417910448
5,0.018885115438432836
6,0.018877215485074626
7,0.018867916277985074
8,0.018857305270522387
9,0.018844886893656716
10,0.018830865205223882
11,0.018815473414179103
12,0.018798478311567165
13,0.01877999650186567
14,0.018760086287313432
15,0.018738805970149253
16,0.01871866254664179
17,0.018699830923507462
18,0.018683069029850747
19,0.01866747318097015
20,0.01865371385261194
21,0.01864112056902985
22,0.018630305503731345
23,0.01862100629664179
24,0.018613310401119403
25,0.018607159514925375
26,0.018602466184701492
27,0.018599376166044776
28,0.01859786030783582
29,0.01859753964552239
30,0.018599084654850745
31,0.018602203824626865
32,0.01860683885261194
33,0.018613048041044775
34,0.018620743936567163
35,0.018630043143656717
36,0.018640974813432836
37,0.018653480643656715
38,0.018667444029850745
39,0.018682835820895523
40,0.018699830923507462
41,0.018718429337686568
42,0.018738543610074626
43,0.018760027985074628
44,0.018779938199626867
45,0.018798478311567165
46,0.018815327658582088
47,0.018831010960820894
48,0.018844857742537312
49,0.01885715951492537
50,0.01886788712686567
51,0.01887715718283582
52,0.0188847947761194
53,0.018890945662313433
54,0.018895464085820896
55,0.018898466651119404
56,0.01889989505597015
57,0.01890009911380597
58,0.01890009911380597
59,0.01890009911380597
60,0.01890009911380597
61,0.01890001166044776
62,0.018901031949626865
63,0.018903859608208954
64,0.018908086520522387
65,0.018914091651119402
66,0.01892126282649254
67,0.018926976445895523
68,0.018931203358208956
69,0.018933914412313433
70,0.018935080457089554
71,0.01893516791044776
72,0.01893516791044776
73,0.01893516791044776
74,0.018935197061567165
75,0.01893662546641791
76,0.01893954057835821
77,0.018944117304104478
78,0.018950180736940297
79,0.018957381063432834
80,0.018962861473880595
81,0.018967030083955224
82,0.01896942047574627
83,0.018970382462686567
84,0.01897041161380597
85,0.01897041161380597
86,0.01897041161380597
87,0.01897041161380597
88,0.018972014925373135
89,0.018975134095149254
90,0.018980002332089553
91,0.018986269822761193
92,0.01899326609141791
93,0.01899862989738806
94,0.019002506996268657
95,0.019004751632462687
96,0.01900553871268657
97,0.01900556786380597
98,0.01900556786380597
99,0.01900556786380597
100,0.019005742770522388
101,0.01900752098880597
102,0.019010756763059702
103,0.01901582905783582
104,0.019022213152985076
105,0.019029063666044777
106,0.01903428171641791
107,0.019038013059701493
108,0.019040111940298508
109,0.019040753264925374
110,0.019040753264925374
111,0.019040753264925374
112,0.019040753264925374
113,0.019040753264925374
114,0.01904191930970149
115,0.01904483442164179
116,0.019049177938432835
117,0.01905518306902985
118,0.019062266791044776
119,0.019068009561567165
120,0.019072119869402986
121,0.01907480177238806
122,0.01907588036380597
123,0.019075938666044776
124,0.019075938666044776
125,0.019075938666044776
