,position
0,0.000500116604477612
1,0.0005001749067164179
2,0.0004986590485074627
3,0.0004956273320895523
4,0.0004910506063432836
5,0.00048484141791044775
6,0.0004771163712686567
7,0.0004677588619402985
8,0.000456943796641791
9,0.00044455457089552237
10,0.00043050373134328356
11,0.00041519939365671643
12,0.00039808768656716416
13,0.00037957672574626865
14,0.000359345848880597
15,0.0003381238339552239
16,0.0003182136194029851
17,0.0002998484141791045
18,0.0002826492537313433
19,0.0002672866138059701
20,0.00025326492537313435
21,0.0002410214552238806
22,0.0002300606343283582
23,0.00022081972947761194
24,0.0002132695895522388
25,0.00020697294776119403
26,0.00020239622201492538
27,0.00019939365671641792
28,0.00019787779850746268
29,0.00019761543843283582
30,0.000199189598880597
31,0.00020230876865671643
32,0.00020706040111940298
33,0.00021329874067164178
34,0.00022096548507462686
35,0.00023041044776119402
36,0.00024131296641791044
37,0.0002535564365671642
38,0.0002677821828358209
39,0.0002833488805970149
40,0.00030031483208955225
41,0.0003193213619402985
42,0.00033931902985074626
43,0.00036030783582089555
44,0.00038059701492537315
45,0.00039913712686567165
46,0.00041592817164179104
47,0.00043120335820895524
48,0.00044507929104477614
49,0.0004576142723880597
50,0.0004681378264925373
51,0.00047726212686567167
52,0.0004849580223880597
53,0.0004910506063432836
54,0.0004955981809701492
55,0.0004985424440298508
56,0.000499941697761194
57,0.0005001457555970149
58,0.0005001457555970149
59,0.000500116604477612
60,0.000500116604477612
61,0.0005001457555970149
62,0.0005016033115671642
63,0.0005045767257462687
64,0.0005092117537313433
65,0.0005154500932835821
66,0.0005231168376865671
67,0.0005322994402985075
68,0.0005432602611940299
69,0.0005556203358208956
70,0.0005694088152985075
71,0.0005848589085820895
72,0.0006018831623134329
73,0.0006204232742537313
74,0.000640683302238806
75,0.0006623134328358209
76,0.0006854011194029851
77,0.0007072061567164179
78,0.0007271746735074627
79,0.0007458022388059702
80,0.0007626515858208955
81,0.0007782182835820896
82,0.0007923274253731343
83,0.0008044251399253732
84,0.0008153859608208956
85,0.0008246268656716418
86,0.0008324102145522388
87,0.0008384736473880597
88,0.0008431669776119403
89,0.0008462861473880597
90,0.000847743703358209
91,0.0008479477611940298
92,0.0008479477611940298
93,0.0008479477611940298
94,0.0008479186100746269
95,0.0008479769123134329
96,0.0008495219216417911
97,0.0008526993936567164
98,0.000857480177238806
99,0.0008636893656716418
100,0.0008715310167910447
101,0.0008810051305970149
102,0.0008919076492537313
103,0.000904209421641791
104,0.0009182602611940299
105,0.0009337686567164179
106,0.0009509969682835821
107,0.0009697411380597015
108,0.0009899720149253732
109,0.001011660447761194
110,0.0010342817164179104
111,0.0010559701492537314
112,0.001076026119402985
113,0.0010943913246268657
114,0.001111415578358209
115,0.001127040578358209
116,0.001140566697761194
117,0.0011528976212686567
118,0.0011636543843283583
119,0.0011728369869402986
120,0.0011806203358208955
121,0.0011866546175373135
122,0.0011910564365671642
123,0.0011941756063432835
124,0.0011956331623134329
125,0.0011958080690298507
126,0.0011957789179104477
127,0.0011957789179104477
128,0.0011957789179104477
129,0.0011957789179104477
130,0.001197323927238806
131,0.0012004139458955223
132,0.001205165578358209
133,0.0012113456156716419
134,0.0012192455690298507
135,0.001228428171641791
136,0.0012392432369402984
137,0.0012516324626865671
138,0.001265829057835821
139,0.00128125
140,0.0012982451026119404
141,0.0013169018190298508
142,0.0013370452425373134
143,0.0013588794309701492
144,0.0013816173041044776
145,0.0014031016791044776
146,0.0014230410447761193
147,0.001441581156716418
148,0.0014587220149253732
149,0.00147431786380597
150,0.001488193796641791
151,0.0015005247201492536
152,0.0015111357276119404
153,0.0015203183302238807
154,0.0015281599813432836
155,0.0015342525652985075
156,0.0015388584421641791
157,0.0015419193097014926
158,0.0015434351679104478
159,0.0015436100746268656
160,0.0015436100746268656
161,0.0015436100746268656
