,position
0,0.021800081623134328
1,0.02180011077425373
2,0.02179941114738806
3,0.021796787546641792
4,0.02179256063432836
5,0.021786788712686567
6,0.02177950093283582
7,0.021770260027985076
8,0.021760115438432835
9,0.021748017723880596
10,0.02173454990671642
11,0.021719595382462688
12,0.021702716884328357
13,0.021684409981343283
14,0.02166493703358209
15,0.0216435692630597
16,0.021622901119402984
17,0.021604127798507462
18,0.021586637126865673
19,0.021570924673507463
20,0.02155634911380597
21,0.021543784981343284
22,0.021532561800373134
23,0.02152294193097015
24,0.021515071128731342
25,0.021508453824626867
26,0.021503439832089553
27,0.021500058302238806
28,0.021498134328358207
29,0.021497726212686568
30,0.021498600746268658
31,0.02150137010261194
32,0.021505247201492536
33,0.021511281483208956
34,0.021518773320895523
35,0.02152772271455224
36,0.02153839202425373
37,0.02155069379664179
38,0.021564103311567166
39,0.02157937849813433
40,0.021595965485074628
41,0.0216142432369403
42,0.021634153451492538
43,0.02165578358208955
44,0.021676131063432837
45,0.021695050139925374
46,0.021712190998134328
47,0.02172796175373134
48,0.021742216651119403
49,0.02175498484141791
50,0.02176594566231343
51,0.02177559468283582
52,0.021783436333955224
53,0.02178993703358209
54,0.02179480527052239
55,0.02179795359141791
56,0.021799760960820896
57,0.021800081623134328
58,0.021800081623134328
59,0.021800081623134328
60,0.021800081623134328
61,0.02179999416977612
62,0.02180124766791045
63,0.021804395988805972
64,0.02180908931902985
65,0.021815269356343283
66,0.02182284864738806
67,0.02182999067164179
68,0.021835529384328357
69,0.02183955223880597
70,0.02184217583955224
71,0.021843108675373136
72,0.021843137826492536
73,0.021843137826492536
74,0.021843137826492536
75,0.021843225279850748
76,0.021844857742537315
77,0.02184794776119403
78,0.02185264109141791
79,0.021858762826492538
80,0.021866225513059702
81,0.021873396688432835
82,0.02187911030783582
83,0.02188307486007463
84,0.021885406949626866
85,0.021886368936567164
86,0.021886368936567164
87,0.021886368936567164
88,0.021886368936567164
89,0.021886368936567164
90,0.021887768190298508
91,0.02189091651119403
92,0.021895522388059703
93,0.021901789878731343
94,0.021909514925373134
95,0.021916482042910447
96,0.02192216651119403
97,0.02192624766791045
98,0.021928667210820894
99,0.021929512593283584
100,0.021929541744402984
101,0.021929541744402984
102,0.021929541744402984
103,0.021929629197761195
104,0.021931203358208955
105,0.021934147621268656
106,0.021938811800373135
107,0.021944991837686566
108,0.021952541977611942
109,0.021959654850746267
110,0.02196533931902985
111,0.021969391324626865
112,0.02197178171641791
113,0.021972714552238808
114,0.021972743703358208
115,0.021972743703358208
116,0.021972743703358208
117,0.021972743703358208
118,0.021974172108208956
119,0.021977291277985075
120,0.02198183885261194
121,0.021988048041044775
122,0.021995947994402985
123,0.022003002565298507
124,0.02200851212686567
125,0.02201259328358209
126,0.022015012826492538
127,0.022015887360074628
128,0.022015945662313432
129,0.022015945662313432
130,0.022015945662313432
131,0.022015945662313432
132,0.02201591651119403
133,0.022017170009328357
134,0.02202031833022388
135,0.022025157416044775
136,0.022031279151119403
137,0.022038858442164178
138,0.022046029617537315
139,0.022051655783582088
140,0.022055649486940297
141,0.02205809818097015
142,0.022059031016791044
143,0.022059060167910448
144,0.022059060167910448
145,0.022059060167910448
146,0.022059147621268656
