,position
0,0.021800081623134328
1,0.02180011077425373
2,0.02179944029850746
3,0.021796845848880596
4,0.021792648087686568
5,0.021786963619402987
6,0.021779704990671642
7,0.02177060984141791
8,0.021760290345149255
9,0.021748280083955223
10,0.02173454990671642
11,0.021719770289179104
12,0.02170295009328358
13,0.021684818097014925
14,0.021665170242537314
15,0.0216435692630597
16,0.021623309235074627
17,0.02160430270522388
18,0.021586666277985073
19,0.021570953824626867
20,0.021556640625
21,0.0215439307369403
22,0.021532678404850746
23,0.021522912779850745
24,0.02151495452425373
25,0.021508482975746267
26,0.02150341068097015
27,0.021500058302238806
28,0.021498134328358207
29,0.021497726212686568
30,0.021498571595149254
31,0.02150134095149254
32,0.021505159748134328
33,0.021511106576492536
34,0.02151874416977612
35,0.021527751865671643
36,0.021538362873134327
37,0.021550431436567163
38,0.02156395755597015
39,0.02157937849813433
40,0.021595936333955224
41,0.021614214085820895
42,0.021634153451492538
43,0.02165578358208955
44,0.021676131063432837
45,0.02169490438432836
46,0.021712161847014924
47,0.02172793260261194
48,0.021742041744402984
49,0.021754751632462686
50,0.021766091417910447
51,0.02177547807835821
52,0.021783436333955224
53,0.021789878731343283
54,0.021794746968283582
55,0.021797982742537313
56,0.021799760960820896
57,0.021800081623134328
58,0.021800081623134328
59,0.021800081623134328
60,0.021800081623134328
61,0.021800023320895524
62,0.02180124766791045
63,0.021804395988805972
64,0.021809060167910448
65,0.02181524020522388
66,0.02182284864738806
67,0.02182999067164179
68,0.02183555853544776
69,0.021839523087686566
70,0.021842146688432835
71,0.021843079524253732
72,0.021843137826492536
73,0.021843137826492536
74,0.021843137826492536
75,0.021843225279850748
76,0.021844799440298508
77,0.021847918610074627
78,0.021852699393656718
79,0.02185870452425373
80,0.021866079757462686
81,0.021873396688432835
82,0.021878964552238808
83,0.021882987406716417
84,0.02188534864738806
85,0.02188633978544776
86,0.02188633978544776
87,0.021886368936567164
88,0.021886368936567164
89,0.021886368936567164
90,0.021887855643656716
91,0.021890858208955224
92,0.021895376632462688
93,0.021901585820895523
94,0.021909340018656718
95,0.021916365438432835
96,0.021921991604477612
97,0.02192618936567164
98,0.021928638059701494
99,0.021929541744402984
100,0.02192960004664179
101,0.02192960004664179
102,0.02192960004664179
103,0.021929570895522388
104,0.02193085354477612
105,0.02193400186567164
106,0.02193878264925373
107,0.021944962686567163
108,0.02195283348880597
109,0.021959800606343283
110,0.021965368470149255
111,0.02196936217350746
112,0.021971752565298507
113,0.02197265625
114,0.021972685401119404
115,0.021972685401119404
116,0.021972685401119404
117,0.02197277285447761
118,0.021974376166044775
119,0.021977495335820895
120,0.021982101212686567
121,0.021988310401119402
122,0.02199609375
123,0.022003002565298507
124,0.022008541277985075
125,0.022012564132462685
126,0.022015012826492538
127,0.022015974813432836
128,0.022015974813432836
129,0.022015974813432836
130,0.022015974813432836
131,0.02201591651119403
132,0.02201708255597015
133,0.02202020172574627
134,0.022024836753731344
135,0.022031075093283583
136,0.022038741837686567
137,0.02204582555970149
138,0.022051539179104476
139,0.022055503731343285
140,0.022058069029850746
141,0.022059031016791044
142,0.022059060167910448
143,0.022059060167910448
144,0.022059060167910448
145,0.022059147621268656
146,0.022060780083955223
147,0.02206384095149254
